Oscilloscope Data File
Experiment Time :   21-02-2023 10:04:13
Number of frames: 50000

Module: E-2010B (8T773112)

Number Of Channels : 1
Input Rate In kHz: 10.000000
Input Time In Sec: 5.000000
Decimation: 1
Data Format: Calibr
Time markers scale: секунды
Segments: 1
Data as Time Sequence:
                    Ch  1
                 Канал 1

       0.0205 ;     3.772
       0.0206 ;     4.826
       0.0207 ;     3.791
       0.0208 ;     3.109
       0.0209 ;     4.489
       0.0210 ;     1.211
       0.0211 ;     3.236
       0.0212 ;     1.500
       0.0213 ;     0.259
       0.0214 ;     1.785
       0.0215 ;    -1.005
       0.0216 ;     1.166
       0.0217 ;    -0.694
       0.0218 ;    -2.186
       0.0219 ;    -0.480
       0.0220 ;    -2.962
       0.0221 ;    -0.416
       0.0222 ;    -2.891
       0.0223 ;    -5.070
       0.0224 ;    -2.902
       0.0225 ;    -5.272
       0.0226 ;    -2.603
       0.0227 ;    -5.284
       0.0228 ;    -7.481
       0.0229 ;    -4.796
       0.0230 ;    -7.151
       0.0231 ;    -4.459
       0.0232 ;    -6.683
       0.0233 ;    -8.580
       0.0234 ;    -6.146
       0.0235 ;    -8.704
       0.0236 ;    -6.330
       0.0237 ;    -8.070
       0.0238 ;    -9.412
       0.0239 ;    -7.200
       0.0240 ;   -10.065
       0.0241 ;    -7.879
       0.0242 ;    -9.352
       0.0243 ;   -10.384
       0.0244 ;    -8.899
       0.0245 ;   -10.999
       0.0246 ;    -9.945
       0.0247 ;   -10.736
       0.0248 ;   -11.254
       0.0249 ;   -10.110
       0.0250 ;   -12.251
       0.0251 ;   -11.190
       0.0252 ;   -11.711
       0.0253 ;   -12.011
       0.0254 ;   -11.629
       0.0255 ;   -12.589
       0.0256 ;   -12.529
       0.0257 ;   -12.956
       0.0258 ;   -13.054
       0.0259 ;   -13.616
       0.0260 ;   -12.622
       0.0261 ;   -13.841
       0.0262 ;   -13.511
       0.0263 ;   -13.286
       0.0264 ;   -14.850
       0.0265 ;   -11.929
       0.0266 ;   -14.254
       0.0267 ;   -13.369
       0.0268 ;   -13.125
       0.0269 ;   -15.825
       0.0270 ;   -11.351
       0.0271 ;   -14.599
       0.0272 ;   -13.226
       0.0273 ;   -12.686
       0.0274 ;   -15.690
       0.0275 ;   -10.346
       0.0276 ;   -14.336
       0.0277 ;   -12.304
       0.0278 ;   -11.422
       0.0279 ;   -14.812
       0.0280 ;    -9.637
       0.0281 ;   -13.178
       0.0282 ;   -11.434
       0.0283 ;   -10.481
       0.0284 ;   -13.046
       0.0285 ;    -9.127
       0.0286 ;   -12.135
       0.0287 ;   -10.305
       0.0288 ;    -9.022
       0.0289 ;   -11.137
       0.0290 ;    -8.501
       0.0291 ;   -10.916
       0.0292 ;    -9.232
       0.0293 ;    -8.280
       0.0294 ;    -9.326
       0.0295 ;    -7.856
       0.0296 ;    -8.374
       0.0297 ;    -7.759
       0.0298 ;    -6.952
       0.0299 ;    -7.399
       0.0300 ;    -6.885
       0.0301 ;    -7.342
       0.0302 ;    -6.555
       0.0303 ;    -6.060
       0.0304 ;    -5.715
       0.0305 ;    -6.188
       0.0306 ;    -5.842
       0.0307 ;    -5.362
       0.0308 ;    -4.939
       0.0309 ;    -3.731
       0.0310 ;    -5.062
       0.0311 ;    -3.907
       0.0312 ;    -3.476
       0.0313 ;    -3.064
       0.0314 ;    -0.949
       0.0315 ;    -3.499
       0.0316 ;    -0.874
       0.0317 ;    -1.162
       0.0318 ;    -1.354
       0.0319 ;     1.312
       0.0320 ;    -2.164
       0.0321 ;     0.889
       0.0322 ;     0.480
       0.0323 ;     0.547
       0.0324 ;     2.944
       0.0325 ;     0.124
       0.0326 ;     2.722
       0.0327 ;     2.471
       0.0328 ;     2.734
       0.0329 ;     4.995
       0.0330 ;     2.576
       0.0331 ;     5.066
       0.0332 ;     4.631
       0.0333 ;     4.654
       0.0334 ;     6.904
       0.0335 ;     3.885
       0.0336 ;     6.424
       0.0337 ;     5.888
       0.0338 ;     5.929
       0.0339 ;     8.404
       0.0340 ;     4.961
       0.0341 ;     7.984
       0.0342 ;     7.496
       0.0343 ;     7.444
       0.0344 ;     9.941
       0.0345 ;     6.776
       0.0346 ;     9.641
       0.0347 ;     8.989
       0.0348 ;     8.768
       0.0349 ;    10.620
       0.0350 ;     8.996
       0.0351 ;    10.279
       0.0352 ;    10.346
       0.0353 ;    10.672
       0.0354 ;    11.329
       0.0355 ;    10.425
       0.0356 ;    11.062
       0.0357 ;    11.321
       0.0358 ;    11.741
       0.0359 ;    11.891
       0.0360 ;    11.966
       0.0361 ;    11.895
       0.0362 ;    12.502
       0.0363 ;    12.979
       0.0364 ;    12.349
       0.0365 ;    13.463
       0.0366 ;    12.244
       0.0367 ;    13.084
       0.0368 ;    13.762
       0.0369 ;    12.075
       0.0370 ;    14.115
       0.0371 ;    11.966
       0.0372 ;    13.223
       0.0373 ;    14.516
       0.0374 ;    11.636
       0.0375 ;    14.899
       0.0376 ;    12.112
       0.0377 ;    13.406
       0.0378 ;    14.396
       0.0379 ;    10.777
       0.0380 ;    15.375
       0.0381 ;    12.053
       0.0382 ;    12.986
       0.0383 ;    13.466
       0.0384 ;     9.896
       0.0385 ;    14.647
       0.0386 ;    10.916
       0.0387 ;    12.019
       0.0388 ;    12.574
       0.0389 ;     8.981
       0.0390 ;    13.091
       0.0391 ;    10.290
       0.0392 ;    10.946
       0.0393 ;    11.164
       0.0394 ;     8.659
       0.0395 ;    11.925
       0.0396 ;     9.510
       0.0397 ;     9.652
       0.0398 ;     9.675
       0.0399 ;     8.269
       0.0400 ;     9.566
       0.0401 ;     8.332
       0.0402 ;     8.085
       0.0403 ;     8.047
       0.0404 ;     7.560
       0.0405 ;     7.335
       0.0406 ;     7.230
       0.0407 ;     6.694
       0.0408 ;     6.555
       0.0409 ;     6.952
       0.0410 ;     5.122
       0.0411 ;     6.240
       0.0412 ;     5.201
       0.0413 ;     4.740
       0.0414 ;     5.479
       0.0415 ;     3.330
       0.0416 ;     4.732
       0.0417 ;     3.154
       0.0418 ;     2.130
       0.0419 ;     3.645
       0.0420 ;     0.547
       0.0421 ;     2.572
       0.0422 ;     0.754
       0.0423 ;    -0.574
       0.0424 ;     0.960
       0.0425 ;    -1.627
       0.0426 ;     0.791
       0.0427 ;    -1.395
       0.0428 ;    -3.090
       0.0429 ;    -1.177
       0.0430 ;    -3.600
       0.0431 ;    -0.799
       0.0432 ;    -3.585
       0.0433 ;    -5.779
       0.0434 ;    -3.446
       0.0435 ;    -5.850
       0.0436 ;    -3.105
       0.0437 ;    -5.546
       0.0438 ;    -7.751
       0.0439 ;    -5.096
       0.0440 ;    -7.489
       0.0441 ;    -4.999
       0.0442 ;    -7.136
       0.0443 ;    -8.696
       0.0444 ;    -6.525
       0.0445 ;    -9.131
       0.0446 ;    -6.881
       0.0447 ;    -8.557
       0.0448 ;    -9.679
       0.0449 ;    -7.598
       0.0450 ;   -10.770
       0.0451 ;    -8.996
       0.0452 ;    -9.851
       0.0453 ;   -10.549
       0.0454 ;    -9.428
       0.0455 ;   -11.644
       0.0456 ;   -10.560
       0.0457 ;   -11.235
       0.0458 ;   -11.670
       0.0459 ;   -10.807
       0.0460 ;   -12.428
       0.0461 ;   -11.565
       0.0462 ;   -11.921
       0.0463 ;   -12.150
       0.0464 ;   -12.210
       0.0465 ;   -12.416
       0.0466 ;   -12.915
       0.0467 ;   -12.896
       0.0468 ;   -12.986
       0.0469 ;   -14.025
       0.0470 ;   -12.214
       0.0471 ;   -13.792
       0.0472 ;   -13.136
       0.0473 ;   -13.005
       0.0474 ;   -14.996
       0.0475 ;   -11.329
       0.0476 ;   -14.194
       0.0477 ;   -13.129
       0.0478 ;   -12.911
       0.0479 ;   -16.020
       0.0480 ;   -11.370
       0.0481 ;   -14.768
       0.0482 ;   -13.050
       0.0483 ;   -12.461
       0.0484 ;   -15.604
       0.0485 ;   -10.436
       0.0486 ;   -14.119
       0.0487 ;   -12.345
       0.0488 ;   -11.794
       0.0489 ;   -14.344
       0.0490 ;    -9.694
       0.0491 ;   -13.050
       0.0492 ;   -11.130
       0.0493 ;   -10.185
       0.0494 ;   -12.293
       0.0495 ;    -8.974
       0.0496 ;   -11.902
       0.0497 ;    -9.998
       0.0498 ;    -8.925
       0.0499 ;   -10.740
       0.0500 ;    -8.659
       0.0501 ;   -10.815
       0.0502 ;    -9.000
       0.0503 ;    -8.569
       0.0504 ;    -8.861
       0.0505 ;    -7.804
       0.0506 ;    -8.396
       0.0507 ;    -7.511
       0.0508 ;    -6.874
       0.0509 ;    -6.799
       0.0510 ;    -6.750
       0.0511 ;    -6.765
       0.0512 ;    -6.098
       0.0513 ;    -5.647
       0.0514 ;    -4.995
       0.0515 ;    -5.917
       0.0516 ;    -4.965
       0.0517 ;    -4.598
       0.0518 ;    -4.219
       0.0519 ;    -2.891
       0.0520 ;    -4.474
       0.0521 ;    -2.145
       0.0522 ;    -2.558
       0.0523 ;    -2.595
       0.0524 ;     0.109
       0.0525 ;    -2.764
       0.0526 ;    -0.041
       0.0527 ;    -0.559
       0.0528 ;    -0.480
       0.0529 ;     1.969
       0.0530 ;    -1.200
       0.0531 ;     1.534
       0.0532 ;     1.114
       0.0533 ;     1.384
       0.0534 ;     3.675
       0.0535 ;     1.275
       0.0536 ;     3.761
       0.0537 ;     3.364
       0.0538 ;     3.765
       0.0539 ;     6.030
       0.0540 ;     3.427
       0.0541 ;     5.768
       0.0542 ;     5.152
       0.0543 ;     5.393
       0.0544 ;     7.684
       0.0545 ;     4.729
       0.0546 ;     7.380
       0.0547 ;     6.821
       0.0548 ;     6.960
       0.0549 ;    10.091
       0.0550 ;     5.138
       0.0551 ;     9.060
       0.0552 ;     8.310
       0.0553 ;     8.370
       0.0554 ;    10.582
       0.0555 ;     7.916
       0.0556 ;     9.990
       0.0557 ;     9.851
       0.0558 ;    10.387
       0.0559 ;    11.254
       0.0560 ;     9.986
       0.0561 ;    10.954
       0.0562 ;    11.059
       0.0563 ;    11.460
       0.0564 ;    11.602
       0.0565 ;    11.126
       0.0566 ;    11.377
       0.0567 ;    11.786
       0.0568 ;    12.435
       0.0569 ;    12.169
       0.0570 ;    12.660
       0.0571 ;    12.896
       0.0572 ;    12.787
       0.0573 ;    13.129
       0.0574 ;    12.367
       0.0575 ;    13.822
       0.0576 ;    11.872
       0.0577 ;    13.192
       0.0578 ;    14.284
       0.0579 ;    11.906
       0.0580 ;    14.505
       0.0581 ;    11.951
       0.0582 ;    13.432
       0.0583 ;    14.460
       0.0584 ;    11.467
       0.0585 ;    15.315
       0.0586 ;    12.015
       0.0587 ;    13.275
       0.0588 ;    13.920
       0.0589 ;    10.286
       0.0590 ;    15.345
       0.0591 ;    11.040
       0.0592 ;    12.364
       0.0593 ;    12.941
       0.0594 ;     9.442
       0.0595 ;    14.254
       0.0596 ;    10.492
       0.0597 ;    11.471
       0.0598 ;    11.782
       0.0599 ;     8.723
       0.0600 ;    12.817
       0.0601 ;     9.750
       0.0602 ;    10.286
       0.0603 ;    10.436
       0.0604 ;     8.516
       0.0605 ;    10.886
       0.0606 ;     8.985
       0.0607 ;     8.955
       0.0608 ;     8.801
       0.0609 ;     7.845
       0.0610 ;     8.366
       0.0611 ;     7.725
       0.0612 ;     7.365
       0.0613 ;     7.200
       0.0614 ;     7.129
       0.0615 ;     6.308
       0.0616 ;     6.649
       0.0617 ;     5.978
       0.0618 ;     5.756
       0.0619 ;     6.592
       0.0620 ;     4.354
       0.0621 ;     5.475
       0.0622 ;     4.504
       0.0623 ;     3.938
       0.0624 ;     4.478
       0.0625 ;     2.737
       0.0626 ;     4.226
       0.0627 ;     2.512
       0.0628 ;     1.432
       0.0629 ;     2.805
       0.0630 ;    -0.030
       0.0631 ;     2.246
       0.0632 ;     0.214
       0.0633 ;    -1.035
       0.0634 ;     0.641
       0.0635 ;    -1.875
       0.0636 ;     0.656
       0.0637 ;    -1.718
       0.0638 ;    -3.529
       0.0639 ;    -1.680
       0.0640 ;    -4.065
       0.0641 ;    -0.585
       0.0642 ;    -4.001
       0.0643 ;    -7.286
       0.0644 ;    -3.833
       0.0645 ;    -6.105
       0.0646 ;    -3.454
       0.0647 ;    -5.880
       0.0648 ;    -7.676
       0.0649 ;    -5.516
       0.0650 ;    -8.032
       0.0651 ;    -5.756
       0.0652 ;    -7.732
       0.0653 ;    -8.970
       0.0654 ;    -7.046
       0.0655 ;    -9.874
       0.0656 ;    -7.571
       0.0657 ;    -9.154
       0.0658 ;   -10.125
       0.0659 ;    -8.951
       0.0660 ;   -10.526
       0.0661 ;    -9.338
       0.0662 ;   -10.125
       0.0663 ;   -10.646
       0.0664 ;    -9.338
       0.0665 ;   -11.666
       0.0666 ;   -10.590
       0.0667 ;   -11.014
       0.0668 ;   -11.317
       0.0669 ;   -10.856
       0.0670 ;   -11.827
       0.0671 ;   -11.647
       0.0672 ;   -11.906
       0.0673 ;   -12.293
       0.0674 ;   -12.799
       0.0675 ;   -12.281
       0.0676 ;   -13.204
       0.0677 ;   -12.997
       0.0678 ;   -13.178
       0.0679 ;   -14.587
       0.0680 ;   -11.891
       0.0681 ;   -14.059
       0.0682 ;   -13.136
       0.0683 ;   -13.031
       0.0684 ;   -15.521
       0.0685 ;   -11.362
       0.0686 ;   -14.734
       0.0687 ;   -13.320
       0.0688 ;   -13.020
       0.0689 ;   -15.975
       0.0690 ;   -10.474
       0.0691 ;   -14.764
       0.0692 ;   -12.772
       0.0693 ;   -12.090
       0.0694 ;   -15.259
       0.0695 ;    -9.859
       0.0696 ;   -13.766
       0.0697 ;   -11.887
       0.0698 ;   -11.366
       0.0699 ;   -13.508
       0.0700 ;    -9.555
       0.0701 ;   -12.877
       0.0702 ;   -10.759
       0.0703 ;    -9.862
       0.0704 ;   -11.696
       0.0705 ;    -8.929
       0.0706 ;   -11.689
       0.0707 ;    -9.596
       0.0708 ;    -8.662
       0.0709 ;    -9.848
       0.0710 ;    -8.201
       0.0711 ;    -9.131
       0.0712 ;    -8.220
       0.0713 ;    -7.541
       0.0714 ;    -7.740
       0.0715 ;    -7.185
       0.0716 ;    -7.579
       0.0717 ;    -6.757
       0.0718 ;    -6.116
       0.0719 ;    -6.011
       0.0720 ;    -6.311
       0.0721 ;    -5.850
       0.0722 ;    -5.441
       0.0723 ;    -4.995
       0.0724 ;    -4.110
       0.0725 ;    -5.269
       0.0726 ;    -4.170
       0.0727 ;    -3.885
       0.0728 ;    -3.307
       0.0729 ;    -1.384
       0.0730 ;    -3.836
       0.0731 ;    -1.114
       0.0732 ;    -1.699
       0.0733 ;    -1.459
       0.0734 ;     1.084
       0.0735 ;    -2.186
       0.0736 ;     0.769
       0.0737 ;     0.060
       0.0738 ;     0.323
       0.0739 ;     2.692
       0.0740 ;    -0.071
       0.0741 ;     2.498
       0.0742 ;     1.875
       0.0743 ;     2.400
       0.0744 ;     4.706
       0.0745 ;     2.494
       0.0746 ;     4.875
       0.0747 ;     4.327
       0.0748 ;     4.897
       0.0749 ;     7.091
       0.0750 ;     4.402
       0.0751 ;     6.840
       0.0752 ;     6.041
       0.0753 ;     6.345
       0.0754 ;     8.786
       0.0755 ;     5.554
       0.0756 ;     8.430
       0.0757 ;     7.601
       0.0758 ;     7.856
       0.0759 ;    10.207
       0.0760 ;     6.986
       0.0761 ;     9.949
       0.0762 ;     8.929
       0.0763 ;     9.015
       0.0764 ;    10.646
       0.0765 ;     8.865
       0.0766 ;    10.297
       0.0767 ;    10.294
       0.0768 ;    10.834
       0.0769 ;    11.310
       0.0770 ;    10.369
       0.0771 ;    11.092
       0.0772 ;    11.145
       0.0773 ;    11.719
       0.0774 ;    11.647
       0.0775 ;    11.557
       0.0776 ;    11.516
       0.0777 ;    12.131
       0.0778 ;    12.919
       0.0779 ;    12.307
       0.0780 ;    13.181
       0.0781 ;    12.952
       0.0782 ;    13.219
       0.0783 ;    13.695
       0.0784 ;    12.349
       0.0785 ;    14.272
       0.0786 ;    11.812
       0.0787 ;    13.372
       0.0788 ;    14.362
       0.0789 ;    11.921
       0.0790 ;    15.060
       0.0791 ;    12.079
       0.0792 ;    13.627
       0.0793 ;    14.310
       0.0794 ;    11.137
       0.0795 ;    15.465
       0.0796 ;    11.842
       0.0797 ;    13.215
       0.0798 ;    13.477
       0.0799 ;    10.181
       0.0800 ;    14.850
       0.0801 ;    10.912
       0.0802 ;    12.169
       0.0803 ;    12.540
       0.0804 ;     9.649
       0.0805 ;    13.545
       0.0806 ;    10.102
       0.0807 ;    10.954
       0.0808 ;    11.074
       0.0809 ;     8.460
       0.0810 ;    11.925
       0.0811 ;     9.379
       0.0812 ;     9.829
       0.0813 ;     9.772
       0.0814 ;     8.182
       0.0815 ;     9.705
       0.0816 ;     8.389
       0.0817 ;     8.310
       0.0818 ;     8.089
       0.0819 ;     7.522
       0.0820 ;     7.421
       0.0821 ;     7.132
       0.0822 ;     6.720
       0.0823 ;     6.469
       0.0824 ;     6.728
       0.0825 ;     5.239
       0.0826 ;     6.026
       0.0827 ;     5.348
       0.0828 ;     4.867
       0.0829 ;     5.381
       0.0830 ;     3.300
       0.0831 ;     4.575
       0.0832 ;     3.439
       0.0833 ;     2.704
       0.0834 ;     3.821
       0.0835 ;     0.742
       0.0836 ;     2.959
       0.0837 ;     0.975
       0.0838 ;    -0.142
       0.0839 ;     1.230
       0.0840 ;    -1.440
       0.0841 ;     0.967
       0.0842 ;    -1.170
       0.0843 ;    -2.554
       0.0844 ;    -1.069
       0.0845 ;    -3.480
       0.0846 ;    -0.836
       0.0847 ;    -3.506
       0.0848 ;    -5.531
       0.0849 ;    -3.562
       0.0850 ;    -5.895
       0.0851 ;    -2.329
       0.0852 ;    -5.888
       0.0853 ;    -8.119
       0.0854 ;    -5.467
       0.0855 ;    -7.871
       0.0856 ;    -5.186
       0.0857 ;    -7.474
       0.0858 ;    -8.921
       0.0859 ;    -6.885
       0.0860 ;    -9.615
       0.0861 ;    -7.069
       0.0862 ;    -8.925
       0.0863 ;    -9.979
       0.0864 ;    -7.950
       0.0865 ;   -10.950
       0.0866 ;    -8.348
       0.0867 ;   -10.005
       0.0868 ;   -10.789
       0.0869 ;    -9.499
       0.0870 ;   -11.460
       0.0871 ;   -10.268
       0.0872 ;   -10.822
       0.0873 ;   -11.359
       0.0874 ;   -10.249
       0.0875 ;   -12.277
       0.0876 ;   -11.287
       0.0877 ;   -11.471
       0.0878 ;   -11.876
       0.0879 ;   -11.771
       0.0880 ;   -12.214
       0.0881 ;   -12.510
       0.0882 ;   -12.551
       0.0883 ;   -12.926
       0.0884 ;   -13.744
       0.0885 ;   -12.379
       0.0886 ;   -13.875
       0.0887 ;   -13.204
       0.0888 ;   -13.241
       0.0889 ;   -15.071
       0.0890 ;   -11.782
       0.0891 ;   -14.426
       0.0892 ;   -13.192
       0.0893 ;   -13.106
       0.0894 ;   -15.881
       0.0895 ;   -11.081
       0.0896 ;   -14.704
       0.0897 ;   -13.020
       0.0898 ;   -12.585
       0.0899 ;   -15.292
       0.0900 ;   -10.005
       0.0901 ;   -14.370
       0.0902 ;   -12.262
       0.0903 ;   -11.524
       0.0904 ;   -14.359
       0.0905 ;    -9.551
       0.0906 ;   -13.485
       0.0907 ;   -11.254
       0.0908 ;   -10.669
       0.0909 ;   -12.540
       0.0910 ;    -9.049
       0.0911 ;   -12.221
       0.0912 ;   -10.001
       0.0913 ;    -9.195
       0.0914 ;   -10.695
       0.0915 ;    -8.404
       0.0916 ;   -10.027
       0.0917 ;    -9.015
       0.0918 ;    -8.351
       0.0919 ;    -8.891
       0.0920 ;    -7.721
       0.0921 ;    -8.494
       0.0922 ;    -7.496
       0.0923 ;    -6.592
       0.0924 ;    -6.922
       0.0925 ;    -6.675
       0.0926 ;    -6.701
       0.0927 ;    -6.112
       0.0928 ;    -5.456
       0.0929 ;    -5.107
       0.0930 ;    -5.749
       0.0931 ;    -4.916
       0.0932 ;    -4.774
       0.0933 ;    -4.219
       0.0934 ;    -3.097
       0.0935 ;    -4.598
       0.0936 ;    -2.194
       0.0937 ;    -2.936
       0.0938 ;    -2.692
       0.0939 ;    -0.311
       0.0940 ;    -2.996
       0.0941 ;    -0.094
       0.0942 ;    -0.840
       0.0943 ;    -0.450
       0.0944 ;     2.096
       0.0945 ;    -0.904
       0.0946 ;     1.755
       0.0947 ;     0.941
       0.0948 ;     1.564
       0.0949 ;     3.904
       0.0950 ;     1.530
       0.0951 ;     3.934
       0.0952 ;     3.304
       0.0953 ;     4.091
       0.0954 ;     6.345
       0.0955 ;     3.998
       0.0956 ;     6.465
       0.0957 ;     5.614
       0.0958 ;     6.165
       0.0959 ;     8.438
       0.0960 ;     5.482
       0.0961 ;     8.044
       0.0962 ;     7.054
       0.0963 ;     7.556
       0.0964 ;    10.744
       0.0965 ;     6.484
       0.0966 ;     9.551
       0.0967 ;     8.509
       0.0968 ;     8.820
       0.0969 ;    10.785
       0.0970 ;     7.822
       0.0971 ;    10.005
       0.0972 ;     9.799
       0.0973 ;    10.369
       0.0974 ;    10.987
       0.0975 ;     9.600
       0.0976 ;    10.969
       0.0977 ;    10.838
       0.0978 ;    11.422
       0.0979 ;    11.734
       0.0980 ;    11.032
       0.0981 ;    11.670
       0.0982 ;    11.786
       0.0983 ;    12.521
       0.0984 ;    12.356
       0.0985 ;    12.626
       0.0986 ;    13.151
       0.0987 ;    13.226
       0.0988 ;    14.100
       0.0989 ;    12.922
       0.0990 ;    14.276
       0.0991 ;    12.188
       0.0992 ;    13.770
       0.0993 ;    14.569
       0.0994 ;    12.600
       0.0995 ;    14.921
       0.0996 ;    12.116
       0.0997 ;    13.796
       0.0998 ;    14.505
       0.0999 ;    12.022
       0.1000 ;    15.547
       0.1001 ;    12.165
       0.1002 ;    13.838
       0.1003 ;    14.167
       0.1004 ;    10.875
       0.1005 ;    15.712
       0.1006 ;    11.295
       0.1007 ;    12.784
       0.1008 ;    13.279
       0.1009 ;     9.915
       0.1010 ;    14.902
       0.1011 ;    10.830
